name_en,name_cn,hall,booth,all_booths
"XINGTAI LIETU BICYCLE PARTS CO., LTD.",邢台猎途自行车配件有限公司,W4,0316,[W4]0316
"CIGNA SPORTS CO., LTD.",广东信诺体育用品有限公司,W4,0321,"[W4]0321,0621"
"SHANGHAI DABUZIDUO INFORMATION &amp; TECHNOLOGY CO., LTD.",上海大不自多信息科技有限公司,W4,0326,[W4]0326
"JIAXING OSKAR-BEBEHUT SPORTS TECHNOLOGY CO., LTD.",嘉兴奥拜运动科技有限公司,W4,0432,[W4]0432
"NEW AN LUN LAMP (SHEN ZHEN) CO., LTD.",新全轮车灯（深圳）有限公司,W4,0436,[W4]0436
广州席凡丝服饰有限公司,广州席凡丝服饰有限公司,W4,0439,[W4]0439
"NINGBO ZHENHAI DADI BICYCLE CO., LTD.",宁波市镇海大地车业有限公司,W4,0442,[W4]0442
"JIASHAN LEADBIKE CO., LTD.",嘉善力动户外用品有限公司,W4,0444,[W4]0444
"WENZHOU SENDE LOCKS CO., LTD.",温州森德锁具有限公司,W4,0536,[W4]0536
"NINGBO ZHENHAI HUALONG PLASTIC PRODUCTS CO., LTD.",宁波市镇海华隆塑胶制品有限公司,W4,0601,[W4]0601
"YONGKANG ZHUFENG INFLATOR CO., LTD.",永康市珠峰气筒有限公司,W4,0605,[W4]0605
"WENZHOU JINFU LOCKS CO., LTD.",温州市金福锁业有限公司,W4,0611,[W4]0611
"JIAXING HUAXIN ELECTRONIC ACCESSARY AND BICK CO., LTD.",嘉兴市华欣电子车业有限公司,W4,0616,[W4]0616
宁波安途户外用品有限公司,宁波安途户外用品有限公司,W4,0618,[W4]0618
"YIWU LEDONG IMPORT AND EXPORT CO., LTD.",义乌市乐动进出口有限公司,W4,0626,[W4]0626
"HANGZHOU XINHAI INDUSTRIAL CO., LTD.",杭州欣海实业有限公司,W4,0732,[W4]0732
"YONGKANG MINGDA IMP. &amp; EXP. CO., LTD.",永康市名大进出口有限公司,W4,0736,[W4]0736
"SHANGHAI ZHENGXING BICYCLE CO., LTD.",上海正行自行车有限公司,W4,0739,"[W4]0739,[E5]1723"
"SHANGHAI ZHENGXING BICYCLE CO., LTD.",上海正行自行车有限公司,E5,1723,"[W4]0739,[E5]1723"
"WENZHOU YUNXIAO BICYCLE PARTS CO., LTD.",温州云霄车辆配件有限公司,W4,0742,[W4]0742
"ZHUHAI SAFETY HELMETS MFG CO., LTD.",珠海市恒基业安全头盔有限公司,W4,0744,[W4]0744
WENZHOU OUHAI CIHU DAILY LOCK FACTORY,温州市瓯海慈湖日用锁厂,W4,0901,[W4]0901
"ZHEJIANG ZHONGLI GROUP CO., LTD.",浙江中立集团有限公司,W4,0905,[W4]0905
"JIASHAN SHENGGUANG ELECTRONICS CO., LTD.",嘉善声光电子有限公司,W4,0911,[W4]0911
"CIXI CITY XURI LOCKS CO., LTD.",慈溪市旭日锁具有限公司,W4,0916,[W4]0916
"WENZHOU TONGYONG LOCKS CO., LTD.",温州市通用锁具有限公司,W4,0921,[W4]0921
"JIAXING XINGCHENG ELECTRONICS CO., LTD.",嘉兴星程电子有限公司,W4,0926,[W4]0926
"WENZHOU JINJIAN SMART LOCK CO., LTD.",温州金锏智能锁具有限公司,W4,0932,[W4]0932
FIDLOCK INDUSTRIAL (SHENZHEN) LIMITED,斐得洛扣实业（深圳）有限公司,W4,0934,[W4]0934
"BOTOU ANNUO BICYCLE CO., LTD.",泊头市安诺车业有限责任公司,W4,0936,[W4]0936
"NINGBO EASTPOWER ELECTRONICS CO., LTD.",宁波意沃电子有限公司,W4,0939,[W4]0939
"WENZHOU HONGAN HARDWARE CO., LTD.",温州市弘安五金有限公司,W4,0942,[W4]0942
"HUIZHOU LANOVA OUTDOOR PRODUCTS CO., LTD.",惠州市乐德沃户外用品有限公司,W4,0944,[W4]0944
BÜCHEL,南京凌旭工贸实业有限公司,W4,1232,[W4]1232
"SHENZHEN SOONA INDUSTRIAL &amp; TRADING CO., LTD.",深圳市苏那工贸有限公司,W4,1234,[W4]1234
河北鸿鼎运动用品有限公司,河北鸿鼎运动用品有限公司,W4,1236,[W4]1236
"CHENGDU CHENDIAN INTELLIGENT TECHNOLOGY CO., LTD.",成都晨电智能科技有限公司,W4,1239,[W4]1239
"WENZHOU YIMIN LOCKS CO., LTD.",温州益民锁业有限公司,W4,1242,[W4]1242
"WENZHOU GOLDENKEY LOCK INDUSTRIAL CO., LTD.",温州金钥匙锁业有限公司,W4,1244,[W4]1244
浙江珠峰工贸有限公司,浙江珠峰工贸有限公司,W4,1301,[W4]1301
"ZHEJIANG KANGJIAGN SPORTS &amp; EQUIPMENT CO., LTD.",浙江康匠运动器械有限公司（珠光气筒厂）,W4,1305,[W4]1305
"XIAOQI SPORTS GOODS (ZHEJIANG) CO., LTD.",小骑运动用品（浙江）有限公司,W4,1308,[W4]1308
"HEBEI MEIDE BICYCLE CO., LTD.",河北美德车业有限公司,W4,1311,[W4]1311
"NINGBO FANCHENG INDUSTRY TRADE CO., LTD.",宁波市繁诚工贸实业有限公司,W4,1316,[W4]1316
"BEIJING HONOR TRADE CO., LTD.",北京欧耐经贸有限公司,W4,1321,[W4]1321
"WENZHOU DALISHI TECHNOLOGY CO., LTD.",温州达利仕科技有限公司,W4,1429,[W4]1429
HONGLEXIN COMPOSITE MATERIALS TECHNOLOGY,厦门鸿乐鑫复材科技有限公司,W4,1505,[W4]1505
武义新明珠气筒制造有限公司,武义新明珠气筒制造有限公司,W4,1511,[W4]1511
"INTERNATIONAL PNY SPORTS CO., LIMITED",广州市凯洛斯体育用品有限公司,W4,1513,[W4]1513
"NINGBO KAIWEI BICYCLE PARTS CO., LTD. / NINGBO DETAI MACHINE INDUSTRY CO., LTD.",宁波凯威车料有限公司/宁波德泰机械实业有限公司,W4,1516,[W4]1516
"FULL MARK (KUNSHAN) CO., LTD.",昆山十全塑胶五金产品有限公司,W4,1521,[W4]1521
"ANSHENG PRECISION METAL PRODUCTS CO., LTD.",太仓安笙精密金属制品有限公司,W4,1532,[W4]1532
"HEBEI WANHAO BICYCLE MANUFACTURING CO., LTD.",河北万豪自行车制造有限公司,W4,1534,[W4]1534
SOKIND CYCLING TECH LIMITED,泉州舒康服饰有限公司,W4,1536,[W4]1536
"NINGBO KAISHENG ELECTRICAL APPLIANCE CO., LTD.",宁波凯盛电器有限公司,W4,1539,[W4]1539
"CHANGZHOU EASTEK INTERNATIONAL CO., LTD.",常州东岩国际贸易有限公司,W4,1542,[W4]1542
"CHANGZHOU JCL VEHICLE CO., LTD.",常州市璟程乐车业有限公司,W4,1544,[W4]1544
"CHANGZHOU HAOTU BASKET OF FITTINGS CO., LTD.",常州新区昊图自行车配件有限公司,W4,1644,[W4]1644
广州市博顿运动装备股份有限公司,广州市博顿运动装备股份有限公司,W4,1701,[W4]1701
"ENCHESS INTERNATIONAL CO., LTD.",鸿馼有限公司,W4,1703,[W4]1703
邯郸市安骑骑行装备有限公司,邯郸市安骑骑行装备有限公司,W4,1705,[W4]1705
"CIXI SHENGHUI BICYCLE CO., LTD.",慈溪市胜辉车业有限公司,W4,1707,[W4]1707
"XIAMEN KINGUARD LOCKS CO., LTD.",厦门金佳德锁业有限公司,W4,1709,[W4]1709
"JINHUA DONEN SPORT CO., LTD.",金华市达恩运动用品有限公司,W4,1711,[W4]1711
"SHENZHEN COOSPO TECH CO., LTD.",深圳市酷思运动科技有限公司,W4,1715,[W4]1715
"CANGZHOU KMT TECHNOLOGY CO., LTD.",沧州康美特科技有限公司,W4,1717,[W4]1717
"XINGTAI JIAGUAN TECHNOLOGY CO., LTD.",邢台佳冠科技有限公司,W4,1719,[W4]1719
"DONGGUAN YAQI OUTDOOR PRODUCTS CO., LTD.",东莞市雅琪户外用品有限公司,W4,1723,[W4]1723
STANCE,斯坦斯商贸有限公司,W4,1725,[W4]1725
"NINGBO AUDE ELECTRONICS CO., LTD.",宁波市鄞州奥多电器有限公司,W4,1727,[W4]1727
河北省双娃自行车有限公司,河北省双娃自行车有限公司,W4,1729,[W4]1729
"GUANGZHOU XUNQI GLASSES CO., LTD.",广州市迅奇眼镜有限公司,W4,1731,[W4]1731
"NINGBO THAINHUAMBO TRADING CO., LTD.",宁波赛恩万博贸易有限公司,W4,1801,[W4]1801
"BOTOU TAIHE BICYCLE BELL CO., LTD.",泊头市太和车铃有限公司,W4,1803,[W4]1803
"DONGGUAN YIYANG SPORTS CO., LTD.",东莞市亿扬运动用品有限公司,W4,1805,[W4]1805
"GUANGZHOU HAOQIANG SPORTS GOODS CO., LTD.",广州市豪强体育用品有限责任公司,W4,1806,[W4]1806
GUANGZONGXIAN ZHOMGDA ZIXC,广宗县中达自行车配件厂,W4,1807,[W4]1807
PINGXIANG ZHUOXUN BICYCLE PARTS FACTORY,平乡县卓迅自行车配件厂,W4,1811,[W4]1811
"JIAXING BOSCHEN HARDWARE &amp; PLASTIC CO., LTD.",嘉兴市博盛五金塑料股份有限公司,W4,1813,[W4]1813
"ZHONGSHAN FIELDWALK PLASTIC PRODUCTS CO., LTD.",中山闪耀户外用品有限公司,W4,1814,[W4]1814
"HANGZHOU SIKE BOYU BROTHERS CLOTHING CO., LTD.",杭州丝科博煜兄弟服饰有限公司,W4,1815,[W4]1815
"NINGBO UNIT AUTO MOBILE ACCESSORIES CO., LTD.",宁波尤利特汽车用品股份有限公司,W4,1816,[W4]1816
"WENZHOU JINQIU LOCK CO., LTD.",温州市金球锁业有限公司,W4,1817,[W4]1817
上海晨依服饰有限公司,上海晨依服饰有限公司,W4,1820,[W4]1820
"TSB TECHNOLOGY CO., LTD.",陕西泰世邦科技实业有限公司,W5,0001,[W5]0001
ITM BIKE CONSULTANCY SRL,ITM BIKE CONSULTANCY SRL,W5,0003,[W5]0003
"SHENZHEN SANDIAN TECHNOLOGY CO., LTD.",深圳市善电科技有限公司,W5,0005,[W5]0005
"HUIZHOU WINFORCE COMPOSITE TECHNOLOGY CO., LTD.",惠州市怡丰复材科技有限公司,W5,0007,"[W5]0007,0121"
"ALU MEGA INDUSTRIAL CO., LTD.",铝大股份有限公司,W5,0009,[W5]0009
"GUANGZHOU SUNOK GLASSES CO., LTD.",广州尚诺克眼镜有限公司,W5,0010,[W5]0010
"ZHEJIANG MINGXIN SPORTS GOODS CO., LTD.",浙江铭鑫体育用品有限公司,W5,0011,[W5]0011
"WENZHOU CONCENT LOCKS CO., LTD.",温州康升特锁业有限公司,W5,0013,[W5]0013
"NINGBO CYCLE SPORTS EQUIPMENT CO., LTD.",宁波赛客运动器材有限公司,W5,0017,[W5]0017
"SUZHOU XUANCHENG SPORTS EQUIPMENT TECHNOLOGY CO., LTD.",苏州轩诚运动器材科技有限公司,W5,0019,[W5]0019
"JIAXING BEIAN SPORTS TECHNOLOGY CO., LTD.",嘉兴贝安运动科技有限公司,W5,0021,[W5]0021
HEIBEI JINGDA,河北晶大车业有限公司,W5,0025,[W5]0025
欧宇诺自行车配件厂,欧宇诺自行车配件厂,W5,0028,[W5]0028
"GUANGZHOU TEWSN SPORTS CO., LTD.",广州市途士恩体育用品有限公司,W5,0030,[W5]0030
"SHANGHAI MONTASEN MATERNAL AND CHILDREN PRODUCT CO., LTD.",上海萌大圣母婴儿童用品有限公司,W5,0105,[W5]0105
"ZHEJIANG FEISHEN VEHICLE CO., LTD.",浙江飞神车业有限公司,W5,0111,"[W5]0111,[E6]0932"
"ZHEJIANG FEISHEN VEHICLE CO., LTD.",浙江飞神车业有限公司,E6,0932,"[W5]0111,[E6]0932"
"GALAXY BICYCLE CO., LTD.",鹤山市格莱仕车业有限公司,W5,0116,[W5]0116
TOSUOD,义乌市塔斯体育用品有限公司,W5,0123,[W5]0123
SHUNDE MOON HELMET.COM,佛山市顺德区跨速头盔有限公司,W5,0126,[W5]0126
"XIAMEN PANDA PODIUM TECHNOLOGY CO., LTD.",厦门磐搭冠科技有限公司,W5,0129,[W5]0129
"HEBEI HONGCHI BICYCLE CO., LTD.",河北宏驰自行车有限公司,W5,0132,[W5]0132
"DIVANO TECHNOLOGY CO., LTD.",台湾加乘兴业有限公司,W5,0134,[W5]0134
"SHANGHAI RALLEX INDUSTRIAL CO., LTD.",上海彦锐实业有限公司,W5,0136,[W5]0136
"SHENZHEN JIEMEISHENG SPORTS EOUIPMENT CO., LTD.",深圳捷美盛体育器材有限公司,W5,0139,[W5]0139
"SHENZHEN MOGUBROTHERS TECHNOLOY CO., LTD.",深圳市蘑菇兄弟科技有限公司,W5,0140,[W5]0140
"XIAMEN RIDING BEAUTY SPORTS TECHNOLOGY CO., LTD.",厦门骑形体育科技有限公司,W5,0142,[W5]0142
"HANGZHOU KING PALACE SPORTS EQUIPMENT CO., LTD.",杭州金宸运动器材有限公司,W5,0144,[W5]0144
"FACTOR BIKES CHINA CO., LTD.",上海菲克特自行车有限公司,W5,0201,[W5]0201
UNIVERSAL CYCLE CORPORATION,广州环球自行车工业有限公司,W5,0505,[W5]0505
广州可欣体育用品有限公司,广州可欣体育用品有限公司,W5,0511,[W5]0511
"SHENZHEN SUPERLINK BICYCLE CO., LTD.",深圳市顺联车业有限公司,W5,0513,[W5]0513
"BEIJING POWERPOOL SPORTS DEVELOPMENT CO., LTD.",北京力方力合体育发展有限公司,W5,0516,[W5]0516
深圳市新赫琦科技有限公司,深圳市新赫琦科技有限公司,W5,0518,[W5]0518
"QINGDAO MAGENE INTELLIGENCE TECHNOLOGY CO., LTD.",青岛迈金智能科技股份有限公司,W5,0521,[W5]0521
"HEFEI LIGHT-CARBON BICYCLE CO., LTD.",合肥莱特卡本自行车有限公司,W5,0526,[W5]0526
"GUANGZHOU MONTON SPORTS GOODS CO., LTD.",广州市脉腾运动用品有限公司,W5,0532,[W5]0532
JETSON TRADING,上海铨轮贸易有限公司,W5,0534,[W5]0534
"DONGGUAN FROG SPORTS TECHNOLOGY CO., LTD.",东莞市青蛙运动科技有限公司,W5,0536,[W5]0536
"YONGKANG SHENFENG INDUSTRY &amp; TRADE CO., LTD.",永康市神蜂工贸有限公司,W5,0539,[W5]0539
"TIANJIN OVERFLY VEHICLE CO., LTD.",天津飞越车业有限公司,W5,0542,[W5]0542
"TIANJIN SANHESHUN INDUSTRY &amp; TRADE CO., LTD.",天津市三合顺工贸有限公司,W5,0726,[W5]0726
"RAVEMEN (HK) ELECTRONICS CO., LTD.",深圳市中科锐电子有限公司,W5,0732,[W5]0732
NANJING YONGLU TEXTILE LTD.,南京永禄纺织品有限公司,W5,0734,[W5]0734
深圳市龙岗区黑石运动器材有限公司,深圳市龙岗区黑石运动器材有限公司,W5,0736,[W5]0736
"XIAMEN XUTU OPTICAL GLASSES CO., LTD.",厦门旭途光学眼镜有限公司,W5,0739,[W5]0739
"ZHEJIANG VEONINSERT SPORTS TECHNOLOGY CO., LTD.",浙江威隆运动科技股份有限公司,W5,0742,[W5]0742
"SHUZTUNG MACHINERY (KUNSHAN) CO., LTD.",旭东机械（昆山）有限公司,W5,0744,[W5]0744
上海哈啰普惠科技有限公司,上海哈啰普惠科技有限公司,W5,0905,[W5]0905
"DONGGUAN ZHICHENG SPORTS TECHNOLOGY CO., LTD.",东莞市志诚运动科技有限公司,W5,0913,[W5]0913
"TIANJIN HOLYLION BICYCLE CO., LTD.",天津市圣狮自行车有限公司,W5,0916,[W5]0916
"HENZHEN KUOTA TRADING CO., LTD.",深圳扩塔贸易有限公司,W5,0918,[W5]0918
大鹅车业（深圳）有限公司,大鹅车业（深圳）有限公司,W5,0921,[W5]0921
"HEBEI HUAGAISI ELECTRIC VEHICLE TECHNOLOGY CO., LTD.",河北华盖斯电动车科技有限公司,W5,0923,[W5]0923
"SHENZHEN ANTAI SPORTS EQUIPMENT CO., LTD.",深圳市安泰运动器材有限公司,W5,0926,[W5]0926
"EK (XIAMEN) COMPOSITES TECHNOLOGY CO., LTD.",易凯科越（厦门）复材科技有限公司,W5,0932,[W5]0932
"KUNSHAN WANTONGHE MACHINERY CO., LTD.",昆山市万同和机械有限公司,W5,0934,[W5]0934
"XINGTAI BAOLIN BICYCLE CO., LTD.",邢台宝琳车业有限公司,W5,0936,[W5]0936
"YI MING TECHNOLOGY CO., LTD.",亿铭材料科技有限公司,W5,0939,[W5]0939
"NINGBO TIANQI TECHNOLOGY CO., LTD.",宁波天旗科技有限公司,W5,0942,[W5]0942
河北昇宏车业有限公司,河北昇宏车业有限公司,W5,1023,[W5]1023
"NINGBO JULONG MACHINERY CO., LTD.",宁波巨隆机械股份有限公司,W5,1305,[W5]1305
高乐普电气（苏州）有限公司,高乐普电气（苏州）有限公司,W5,1309,[W5]1309
"HEBEI YIHE BICYCLE CO., LTD.",河北怡合自行车有限公司,W5,1313,"[W5]1313,[N1]0415"
"HEBEI YIHE BICYCLE CO., LTD.",河北怡合自行车有限公司,N1,0415,"[W5]1313,[N1]0415"
"XIAMEN ELITE SPORTING GOODS CO., LTD.",厦门缘安复材科技有限公司,W5,1316,[W5]1316
"SHANGHAI PARAGON INDUSTRY IMP &amp; EXP CO., LTD.",上海彩森进出口有限公司,W5,1321,[W5]1321
"HANGZHOU XIBU TECHNOLOGY CO., LTD.",杭州犀步科技有限公司,W5,1326,[W5]1326
XINGTAI LECHI HIGH-PRESSURE PUMP FACTORY,邢台乐驰高压气筒制造厂（普通合伙）,W5,1332,[W5]1332
"CANGZHOU KAIZE TECHNOLOGY CO., LTD.",沧州开泽科技有限公司,W5,1334,[W5]1334
"GUANGZHOU INCOLOR SPORTS PRODUCTS CO., LTD.",广州英凯路体育用品有限公司,W5,1336,[W5]1336
"FOSHAN DASHUO MENTAL PRODUCT CO., LTD.",佛山市大硕金属制品有限公司,W5,1339,[W5]1339
"TOP RIDER (TIANJIN) BICYCLE CO., LTD.",途瑞达（天津）车业有限公司,W5,1342,[W5]1342
TIANJIN OCEAN BICYCLE INUDSTRY GROUP LIMITED,天津拓凯新材料科技有限公司,W5,1344,[W5]1344
JAUBLE,天津新聚友运动器材有限公司,W5,1513,[W5]1513
"HEBEI GREENSKY BICYCLE CO., LTD.",河北绿驰车业集团有限公司,W5,1516,[W5]1516
"QUANZHOU YUAN XING LIGHT INDUSTRY DEVELOPMENT CO., LTD.",泉州市元兴轻工发展有限公司,W5,1518,[W5]1518
SHANGHAI ONQUOR SPORTS TECHNOLOGY LTD.,上海盎刻运动科技有限公司,W5,1521,[W5]1521
"SHENZHEN EXPLORER OUTDOOR PRODUCTS CO., LTD.",深圳探索者户外用品有限公司,W5,1523,[W5]1523
"ZHEJIANG GOCCIA ELECTRIC TECHNOLOGY CO., LTD.",浙江凯驰电动科技有限公司,W5,1526,[W5]1526
"DONGGUAN HONGTU SPORTING CO., LTD.",东莞市宏途运动用品有限公司,W5,1532,[W5]1532
"CHINA SHENZHEN CYLION TECHNOLOGY INTL CO., LTD.",深圳市赛领车业科技有限公司,W5,1534,[W5]1534
"TIANJIN ANSHILI SCIENCE AND TECHNOLOGY CO., LTD.",天津安士力科技有限公司,W5,1536,[W5]1536
"HONG FU SPORTS EQUIPMENT CO., LTD.",深圳市鸿富体育用品有限公司,W5,1539,[W5]1539
"XINGTAI HEFENGYUAN IMP. &amp; EXP. CO., LTD.",邢台合丰源进出口贸易有限公司,W5,1542,[W5]1542
"COSMOS E-BIKE CO., LTD.",宇宙电动科技（杭州）有限公司,W5,1544,[W5]1544
天津永鑫运动器材有限公司,天津永鑫运动器材有限公司,W5,1701,[W5]1701
CYBREI,厦门市益百克运动器材有限公司,W5,1705,[W5]1705
"OUTCYCLE TRADING CO., LTD.",拜奥睿思（深圳）贸易有限公司,W5,1707,[W5]1707
"DURMAS ENTERPRISE CO., LTD.",哲三贸易有限公司,W5,1709,[W5]1709
"GUANGZHOU SIDEBIKE SPORT CO., LTD.",广州市赛铂客体育用品有限公司,W5,1711,[W5]1711
"GUANGZHOU LANGSTON ELECTRONIC TECHNOLOGY CO., LTD.",广州市兰士顿电子科技有限公司,W5,1713,[W5]1713
"SHENZHEN WILDFIRES OUTDOOR PRODUCTS CO., LTD.",深圳市野火户外用品有限公司,W5,1715,[W5]1715
EAST MELA,东方梅拉有限公司,W5,1717,[W5]1717
"RED STAR LOCKS CO., LTD.",佛山市南海红星锁业有限公司,W5,1719,[W5]1719
惠州市智联运动科技有限公司,惠州市智联运动科技有限公司,W5,1721,[W5]1721
EASTPARTS INTERNATIOANL LTD.,宁波锦路车业有限公司,W5,1723,[W5]1723
骑行宝（上海）体育用品有限公司,骑行宝（上海）体育用品有限公司,W5,1725,[W5]1725
"WENZHOU ANTONG LOCKS CO., LTD.",温州市安通锁业有限公司,W5,1727,[W5]1727
"LEAD TREND TECHNOLOGY CO., LTD.",天之健（宁波）工具制造有限责任公司,W5,1729,[W5]1729
HIMALAYA OUTDOOR PRODUCTION CO,中山喜玛拉雅户外,W5,1731,[W5]1731
"BNINGO INNRACK TECHNOLOGY CO., LTD.",宁波逸路客科技有限公司,W5,1801,[W5]1801
"SHENZHEN KING-SERRY ELECTRONICS CO., LTD.",深圳市金西瑞电子有限公司,W5,1805,[W5]1805
"WUHAN MY KILOMETRE SPORTS CULTURE DEVELOPMENT CO., LTD.",武汉市劢励体育文化发展有限公司,W5,1806,[W5]1806
"FUSHUN SHUNDE XIANGSHUNHONG SPORTING GOODS CO., LTD.",佛山市顺德区翔顺宏运动器材有限公司,W5,1807,[W5]1807
"DONGGUAN WENCAN SPORTING GOODS CO., LTD.",东莞文灿体育用品有限公司,W5,1808,[W5]1808
"FARSPORTS (XIAMEN) TECHNOLOGY CO., LTD.",方远复材（厦门）科技有限公司,W5,1811,[W5]1811
河北澳明车业有限公司,河北澳明车业有限公司,W5,1813,[W5]1813
"DONGGUAN CITY FAST SPORTS PRODUCTS CO., LTD.",东莞市迅捷运动用品有限公司,W5,1815,[W5]1815
"NINGBO CHEPARK INDUSTRY AND TRADE CO., LTD.",宁波双伟工贸有限公司,W5,1816,[W5]1816
MONU SPORTS,东莞魔诺运动科技有限公司,W5,1817,[W5]1817
,河北多乐儿童玩具有限公司,W3,1532,[W3]1532
,邯郸市路驰童车有限公司,W3,1521,[W3]1521
,邢台市天星儿童玩具有限公司,W3,1226,[W3]1226
,河北库比车业有限公司,W3,1511,[W3]1511
,厦门凯迪尔进出口有限公司,W3,1523,[W3]1523
,宁波童萌车业有限公司,W3,1232,[W3]1232
,河北井昌车业有限公司,W3,1236,[W3]1236
,邢台市布鲁顿自行车制造有限公司,W3,1516,[W3]1516
,邢台铁友车业有限公司,W3,1234,[W3]1234
,河北金赛克自行车制造有限公司,W3,1513,[W3]1513
,邢台恒鹏车业有限公司,W3,1239,[W3]1239
,广宗县东尼兔儿童玩具有限公司,W3,1526,[W3]1526
,邢台海龙车业有限公司,W3,1218,[W3]1218
,广宗县恒威车业有限公司,W3,1321,[W3]1321
,河北百美气筒制造有限公司,W3,1242,[W3]1242
,邢台市森金儿童玩具有限公司,W3,1216,[W3]1216
,河北拓步车业有限公司,W3,1301,[W3]1301
,邢台毅明自行车有限公司,W3,1213,[W3]1213
,河北万美自行车有限公司,W3,1505,[W3]1505
,杭州慧同科技有限公司,W3,1339,[W3]1339
